index,business
15068,0x808fa252afebaeb5:0x1e3245f67750ed6d
15069,0x80c3333ae6766a3f:0x7457ba7792db92c5
15070,0x80c332a698c3fb7f:0x3b75e0d714720f21
15071,0x80ea50926a4f75c9:0x633c410edf4b7db5
15072,0x809ad7a778d89467:0xd9cc1ef0eb156106
15073,0x809ad73dede91e33:0x45e8324c84858363
15074,0x809b1fd7ada4b75b:0x933d523388030fe9
15075,0x8084df8b14e1bc6b:0x600587eae1e2001f
15076,0x8085293a720f6d71:0xff94c795b8567d56
15077,0x80e90ed0d328b95b:0x5df4b22e2a1061ed
15078,0x808438f792c2f25d:0xade125df6e7121fe
15079,0x809b1ff6d306913b:0xb49d32a01e724916
15080,0x80c2da660df07429:0xdac27e4ae9369a61
15081,0x80d9536e5ca0d3f1:0xfbd4c73a5beb766a
15082,0x80dd35d73db8221d:0x6cdb87b96aa6e2f0
15083,0x808fb7c767954a77:0xfcef61c8200383d9
15084,0x80dc076c6c3c967b:0xe95dc4091b566a9f
15085,0x80dbf9f16335a747:0x406d41ee039137ae
15086,0x80dce9e1e63041a1:0x1b860789dc40715e
15087,0x80dcc82f4e08f925:0x79c1916b9453fb1d
15088,0x80dc768e85cb1831:0xaa9ac6d9e706f4a8
15089,0x8085808f0d707f17:0x30307db9bdc4dfd6
15090,0x8085806312a2e16d:0xd6687ec711cfdbf8
15091,0x80858095519c0693:0x971a847b546a010f
15092,0x80832711b453a4df:0x4cd9d7b998a96889
15093,0x809b21ee11789e3d:0xbdb9a0a2a12878fb
15094,0x80dc01521c35a615:0xf36db74e977713ee
15095,0x808fb76b3367982f:0x8c2c79e34d613240
15096,0x808fcd31b4705f0f:0x6f843cf97f5733b2
15097,0x80d94ed0c666e3e9:0x19f0b38b245e8e0d
15098,0x80ea69d3c49f0007:0x7d38bdfc5d17d6ff
15099,0x80d9458cacc9f363:0xb5e3c2adfafb5164
15100,0x80d94c10fdabaa37:0x93abbc468c0142f6
15101,0x80ea414ed9c3d87f:0x3a3b613d36a5faf2
15102,0x80ea6aaf372eb01b:0xe975b81efab9f9ee
15103,0x808fcbcf78a42ddb:0xb29cfb6def464ba1
15104,0x80dc03fc8c64446f:0xf205f030b7231dea
15105,0x80dcd7d695555555:0x5abe6abd33c15745
15106,0x80dcd7d695555555:0x463a7652bce41820
15107,0x80c2bf479d00da09:0xb30c60b789dc9b88
15108,0x80c47f9466971c97:0x39e99fbaaf17425a
15109,0x80c2be53736350b5:0x670646f87319d2e9
15110,0x80c288862a5b973f:0x8e843de9f72397ef
15111,0x80c328f3579f1dc3:0x620eaa04990f9225
15112,0x808fcd480902e69b:0x175dae5598098efa
15113,0x80c29abc4bbc3587:0x497c426e9a916405
15114,0x80c2b561761fc3c9:0xcd8bb7de6bfbce17
15115,0x80c29c5279a4f855:0xe30989cf92a022dd
15116,0x80c2c0e22fb8ad29:0x4ad7eb65ac8730c5
15117,0x809ac7440bf00001:0xa80e164b3ed737b4
15118,0x80858706a3cbc9e1:0xa02ff0279cfb58f9
15119,0x80dcd79cfab37a9f:0xafb329dc680d9ff
15120,0x80c2b12671a8132f:0x8eabc7ee8d0d1c44
15121,0x80c29a1349b261c9:0xb9a13e677f30836c
15122,0x80c2d905b85ac911:0xb697397b69f11113
15123,0x808dff38f86b59bf:0xce074b695b9d2536
15124,0x808df890c5bf4719:0x488b7ab5a8c7d120
15125,0x80c2ce7beb67acbd:0x18b788dc353c3a8c
15126,0x80e91567814fe905:0xa85f0b8d2a349d4f
15127,0x80c2c7b1587d6e3b:0x5ac3a98122d24b08
15128,0x80e832023a4fe1f1:0x8b1d77b5f59c717b
15129,0x80c2c5704fb8c7c7:0xd8c19d8480e64ed9
15130,0x80dbf48d10967113:0xff8971dc5197208
15131,0x80c2d5f2a25a1917:0xba3594c1ea655c68
15132,0x80c2c78e9148c3e5:0xfe3c9d4a03ee0573
15133,0x80dcdc2118e90805:0x4d5088cc03e70b0d
15134,0x80dd349ddd8aa639:0x4d4f1f6c1e2d58be
15135,0x808f9f208b576527:0x1256c27973ea158d
15136,0x808f775fd3de3c4b:0xcb8259d8902509b8
15137,0x80857dd351ec9a8d:0xe720359168590b3
15138,0x80c2c788f1f72301:0x2b3cb690f3d1b124
15139,0x80c2bb7f75c9ac55:0x43650e3b8f6e7d3d
15140,0x808580860c7ea231:0x941f4e84477f04d7
15141,0x80c2b85d7bb1f2e9:0xdc815f83e00685a2
15142,0x80c224f1c92e61c1:0x6dc3a7fc2880c501
15143,0x80c2955ab6c953d1:0x328fe4824f1f154
15144,0x809af75e5b1498f3:0x242315a04acd9b53
15145,0x80857dc28c5c4f71:0x95aced7f0c3e4953
15146,0x8099dd53d266cfe3:0x76bcce3901ee0ab5
15147,0x809b21d0c42e4833:0xe276ab0b27fa6a73
15148,0x80c29eea2f5d69f5:0x159a0c2529fe9ab4
15149,0x80c2c48cfcbfc6c1:0x206be508359dbf22
15150,0x80c2c371b22ae597:0x81afeffa42c9357b
15151,0x80daf9a424f574ab:0x2fc3af4f1bcc2b9b
15152,0x80859ab588f84939:0x2d2743144ad5d73e
15153,0x80c2ca89be123f23:0x111917b94251272
15154,0x808525edd865914f:0xed03b0a4930a5b0
15155,0x80857e71b38140fb:0x377915dc150f58b5
15156,0x80945df3fd642f63:0xaa5c0b2eefc8903f
15157,0x80c2b16a6ec6e031:0x65b3c7e964362d2b
15158,0x80c2beab2d1c5039:0xf841a520ff38bcca
15159,0x80c34cd3d030a01f:0x44958c48946dceec
15160,0x808580e16414e3ef:0x3213b191961dc8f0
15161,0x80900d5721a993f1:0x54c487007f849a78
15162,0x80c2c196014f4dc5:0x8b512ede1fa7a0b0
15163,0x80dd4b9122613271:0x5998d3c216106dfe
15164,0x80dd4aeac28d4ba1:0x187f38c6e98f9575
15165,0x80c2ba03cc93af1d:0xde80c35f55feac89
15166,0x808fbe5ab01c1ea3:0x402dd64ded97e816
15167,0x80e9ad28b9bf1e35:0x86859368aad46853
15168,0x808f855669d93569:0x560ebaf289cc6378
15169,0x808f843c3c7e0625:0x4ef366d325032da1
15170,0x808561567d225835:0x398f215de4758b79
15171,0x80856146c8a638db:0xee74682c54ca6954
15172,0x80dd4b6d9dee357d:0xf1c71fc3e9853ae1
15173,0x8090517ad1459fa7:0xd515d829d9de05
15174,0x809055e0802394cb:0x8f5e76779c16da86
15175,0x8090570b86efdf27:0x28b307e38c72a2e9
15176,0x808580f252503d81:0xea5c3a850961b248
15177,0x8085810d5630d713:0x17338ffa80435a28
15178,0x8085845199b757db:0x863302d992440662
15179,0x80ec6b587f868163:0x43f186c4ab035956
15180,0x80ec6c7fc37bd7b3:0xef11d1661a5a8d29
15181,0x80dd32f45557c7e5:0x8398c7bcd3079aae
15182,0x808580d6999bb595:0xbd9cf70a06f48e9f
15183,0x808515524e69ee09:0xdfeefb0ac05cc216
15184,0x808f9371a2b82567:0xf01b8f79b6b2159a
15185,0x808f80b4608d1aaf:0x7b67da2184c93e4a
15186,0x80951e7bc0b0f76f:0xf98e36ab4ff73f19
15187,0x80c296337557330d:0x67d05677b3cb5a1e
15188,0x808e33c3a9381377:0xc07f3c48e5bc380a
15189,0x808e32a499bfd501:0xebfcf327faea2ed9
15190,0x80c2b89991d44f79:0xf4a26024d924aa55
15191,0x80dc76c1ecab83a1:0xed3f33961c6a12c0
15192,0x80ec6b7d8ebf3703:0xd5935a35c925f90f
15193,0x80dc033c3eac2fbd:0x35da63a913dab069
15194,0x80c2cec1711ce2ab:0xba2aa9357b5c6ac1
15195,0x80c328b216101f23:0x92a1e58b260f11dd
15196,0x80c2cfff706ca713:0x6f7cac7255e1729c
15197,0x80dcdb80f016b7db:0xad94183a06a0f48e
15198,0x809054255eb1acef:0x5b5d7225388281df
15199,0x809055093a21491f:0x1e0e7ffbe64454d
15200,0x808fc92d988d6b5f:0x156b125aa4e73336
15201,0x80db7c5396a9fd5b:0xd9fac9e90f6df801
15202,0x80c2badaf6b34adf:0xbb4a6e51d4ff2392
15203,0x80ec139a2318b8cd:0x9188aee0f2bde177
15204,0x80ec685e113f1ab9:0x824f1089d4b3b634
15205,0x80ec6b9ec0a3c151:0x5df8168e78eeeaae
15206,0x809a9fa7a739f84b:0x126d149f48fdeb35
15207,0x809ca2eab4cb98e7:0x133a805f2a0320bc
15208,0x54d2eceba76b6d4f:0x6e1f6d79af4e56b4
15209,0x80dcdf0a49facd0b:0xccabce8be5c8a7a5
15210,0x80dcdf2e242ab239:0xf8ace2aa554bf426
15211,0x80c2954f1512e9a5:0xa834ae4052f80738
15212,0x80dcb7411a7860cd:0x891e653f1caa9c24
15213,0x80c297952e87f7af:0x8bff367bce11d1b7
15214,0x80c2be2d45ef6561:0x3791939344a1375d
15215,0x80dceba9a5573149:0xb3dde90f871e79f0
15216,0x80dce983307e4027:0x853713cd44db6f1c
15217,0x80dceb1a88bd3355:0xa9fe2e7e75e59826
15218,0x80c2c7a18adebeb5:0xea6fbbf6b94a253e
15219,0x808561d4472152b9:0x44434de908e01da8
15220,0x80945dcf47ae4fe5:0x1060764f0307127d
15221,0x80945cc4e432762d:0xe7798640a04f9ae6
15222,0x80945dc58ddb22c7:0xe848e6cb884fc1ae
15223,0x80945dcf40541c6b:0x92499afe596d49d0
15224,0x80dbf6f8cdec0699:0xdaa21bfd599b4865
15225,0x80dbf49f4550b979:0x5c513a0ea5232d2c
15226,0x80e90ed73308e327:0x598c7424b2e84d43
15227,0x80dd288f603f07c3:0x236d79920be52b96
15228,0x80dd2d193dd9fa57:0xa4523deebde9dd6d
15229,0x80dd2988eb717663:0xe1eb0ed12008b2de
15230,0x80dd2b755b50d6cb:0xa47917dc6ba7aac3
15231,0x80c2b8984d5ed28b:0x383ba01ac7ea86fb
15232,0x80c2bb35136c8e6f:0xfae2b72ba5c4cfce
15233,0x809ad549d898540d:0x5a15297730fb0303
15234,0x808581f3b20b889b:0x8caff5ed426f730e
15235,0x80dcb75b32684639:0xf51ab641c71b1838
15236,0x80dcb7342be06e01:0x758ada82acbefd09
15237,0x80c2962894b75b01:0x104132dc0d15ab59
15238,0x80e90f2fed65ac01:0x7ecf914022ea8805
15239,0x80dc0bfa91d10419:0xe2046ea315d46350
15240,0x80c2b8cbb0a5a23b:0x8939c2f403d9bd81
15241,0x80c2bf8fd86f71e5:0x36ec8acc0c4e00a5
15242,0x80c2bf5f12d0bf9b:0x323c7806e8b411bc
15243,0x80db8c4c9a19264f:0xa08124c663d4a328
15244,0x80c4abc1090cbeb9:0xc498ed77713b8202
15245,0x80c2ce7fe3e1d3ab:0x2e52fbb2021f3de7
15246,0x80905136f787a69f:0xd662f9016f478f64
15247,0x80dc9bb95a739049:0xdcd651fa8a506b93
15248,0x80dc83699ade3d55:0x762a1d8eb435bd73
15249,0x80ecc356acf9a593:0x3197c0ceb7332315
15250,0x80857365bb0295e5:0xf9475d4220f470fe
15251,0x808fb78a7c06e869:0xfc8326e38c454982
15252,0x808ff37aea10c229:0xaa37064e011d954c
15253,0x80dd2d8ce26dc525:0x3a7bab0b1d16b7fc
15254,0x80dcade5b0a8c6e3:0xffed7e148bab2443
15255,0x80dcab3c99eef8fd:0xe6a33a5ff0a91dfd
15256,0x8083272ed6c6899f:0x86b71396ddd1e5da
15257,0x80c2b95966a4f547:0xeaf4e0f2ec6f9c0a
15258,0x80c2b9b45844bfa5:0xf7dc943b06cd495d
15259,0x80c2b76b1eeba88d:0x9b63c5c91c3bbbcc
15260,0x80dbf4a0abe73205:0x43b49dc8f3ace88d
15261,0x80ec6c0a75a3e8c5:0x4c6feaa35fb0b28c
15262,0x80dcf3851d96d681:0xbfcb9b9f5b50147
15263,0x80daf768d3940087:0x9ddcadf88ae804e5
15264,0x808f9e64fb2614cf:0x82f93f5b0fc68077
15265,0x808f9ffb12544205:0x5e89d06013ecbdc
15266,0x8085a9fcf5c378df:0x9cbd541ac6fc8fb9
15267,0x808fbb0af4839f83:0x688e05c465cf3018
15268,0x80843fae8d84ee79:0xd28419a0ef7683f2
15269,0x80843d1da3828ee7:0x5e2822125c9d2c9c
15270,0x80dcb1b043e04fd1:0xdf312bd14844acd2
15271,0x80e84dacb8f71009:0x6391b82b2d676624
15272,0x80e84c481bfc9135:0x9aa603e3ef4ffe2c
15273,0x80e84d1fd96ea1dd:0xdf8adaf36292b84a
15274,0x80e84c593c435f23:0xe573b65ee17a520b
15275,0x80e84c59150d7e27:0x77dcf6c907242617
15276,0x809009981260f5fb:0x65fff7a88d9b99d7
15277,0x809d6ad6269ee9cd:0x6fe31bbdeb187d33
15278,0x809cfecbe13a4ce1:0xb52462429d3a223c
15279,0x80c2b88c82f303c3:0x2cbe40eb4ecb2c31
15280,0x80c2c7344e0debed:0x3996577a24e1c3ed
15281,0x80c2bbf6de12717b:0x274cb86f6626c0ce
15282,0x809ada032581fe19:0xec9e496db385eb9e
15283,0x80c2bb487bbe1965:0xd5b431671f927173
15284,0x80c2b4d31e6e0959:0xb718ce6020293125
15285,0x80dd340979eccad9:0xe3eb5cd226b5f439
15286,0x80c32e9b4cc4f72d:0x669372b1529f54a9
15287,0x809990740e22da19:0xde2debc23bfc29a1
15288,0x809af79c7d4181c5:0x145236be33b88312
15289,0x80ecf137357f94ff:0xd3cd4c5fe3756134
15290,0x80913c065430ccdf:0xb88476b4b1d265b8
15291,0x80dcb1ef0a44b47b:0x48316704ec76a42a
15292,0x809a46343b00810f:0xc49a6edba1979c62
15293,0x8084d0f20f3f77eb:0x92214098ca98171e
15294,0x80c25623ccd47857:0x9d406b563c10ace8
15295,0x80ea415981a4a545:0xc10c5d9e031f666
15296,0x808de53f0556fef1:0xd3ba415e298c0b14
15297,0x808de4eff21ab5f5:0xe561d148a6d5b0d7
15298,0x808f79a617231289:0x4ed90c8acc79006b
15299,0x80db50bd2dd1cc15:0x848d90118a370ec7
15300,0x808f7d9faab8a4fb:0xda5bad5f2d93eff8
15301,0x809b0b1b21d24411:0x78969d6d739f61c7
15302,0x80daf82eacbd26ab:0x968ff630dd8650d4
15303,0x80dafe74525acf15:0xe30f33556379dc43
15304,0x80dafde06c893357:0x5970fd7f03faede0
15305,0x80dafde3f586ed7b:0xf86459fa7111da00
15306,0x80dcd98138e13981:0xf8f9f844726a3340
15307,0x80c2d9f91804ed4f:0x6dbdb1f72e25ac42
15308,0x809ad8e214e2e62b:0x5994d13a3c312356
15309,0x80dce8f0fc195d77:0x880bd15bfb7da54d
15310,0x80dcee35ebea77e5:0x6783af967ed7091c
15311,0x8090131062fd9167:0x310cde6be86424b8
15312,0x80857de1a14d4ca9:0x531b07082b3b962
15313,0x80857e631f1b6c81:0x129388e5e9f9607e
15314,0x80857f7800432925:0xd90a4a607c8d2d5d
15315,0x80857fd4b34c05b1:0xb3c072beefe07215
15316,0x80c36617b5890559:0x328980abcbd04ff9
15317,0x80dcb8720369b7cf:0x1dbb66977a3f8817
15318,0x80d90b23e239bd83:0x50b384a249e4ddf2
15319,0x80dcf533582e379b:0x7aca8619eae82a49
15320,0x80dd218d7b591fdd:0x4f80b59d6af0b5dd
15321,0x80deaadef433612b:0x740ab5ec797ba200
15322,0x80900c5d3861d89b:0x774489aabe57fbfe
15323,0x80dd31a9a6b247b3:0x6da78cc9b0d95c03
15324,0x80c2b91e452325a7:0xf9212f688a3773f0
15325,0x8094668a516cd979:0x3eaa52fa0f66708b
15326,0x80dc713f404d58c1:0xcb29fad2c3375548
15327,0x80dc716fc9fb18fd:0x5f2859439a86805d
15328,0x80dc7fb77e49c49f:0x9f0478533040360
15329,0x80dc771a8c338267:0x39826ffa054e56ca
15330,0x80dc716d0f7e4dad:0x4316d4e838e38a85
15331,0x80dc6e374e547b97:0xd0864c28d80deaec
15332,0x80dc71a349e400db:0xbdf026189dfa3a3
15333,0x808fc8df1d2b0acf:0x178188e7ab07a552
15334,0x808fc9ac258d1a67:0xf9573228181f2d2a
15335,0x80dc01fad807cbf9:0xb6eef38afded7d12
15336,0x80db7e409a24a72b:0xf9b8f02932f9d7a5
15337,0x80c2ba3336d2842b:0xf39a17709edb425c
15338,0x80db510e7ef18513:0xdb39f72d4c4f678f
15339,0x809ada8b5e5eae15:0x1949543748698ba4
15340,0x808f8f68a0c0ac69:0x8abaa51eff9e3d4d
15341,0x80903d5787c78019:0x626daceb1493801c
15342,0x80903d17c8c1e849:0x12fcc3fae49442c1
15343,0x8085807b358d9911:0x6cf96332b268be9c
15344,0x809b20724203f9db:0xc7ec7b7db021a874
15345,0x809b2007c91877df:0x3c48c25c6468d3b4
15346,0x80e9138426c45fbd:0xea9910f7c41a41de
15347,0x808f77cae8cb6d6f:0xf3a441100e86cea4
15348,0x80c2ce774f182a4f:0x33530d24b0226e24
15349,0x808f7e04be31dcc1:0xe27aacc95c1d863c
15350,0x8085805e95502bc7:0xeee3c0834cf137f5
15351,0x80c2d777f24664b1:0x8c09608b7cbf11db
15352,0x8085873c1198c40f:0xa210764bdf593f80
15353,0x8095262051634c6f:0x1b5cabc558b8673e
15354,0x80dcd65a11cc6cb3:0xe7f39aba44f64eed
15355,0x80c2cf4e1aa75739:0xaf4b25514390883d
15356,0x80dd2a2570a54517:0x68176b27b611b389
15357,0x80c2cf582ee1e8ab:0xd664896e1449efc1
15358,0x80c2b141eba87bc1:0xfb8e19ee7f3f5a7c
15359,0x8085aea54886fe87:0x1ee2616f784c785d
15360,0x80dbf8b3ad5d7d77:0x2390b270c4ab3efd
15361,0x80c34943dc3efec1:0xa5fbbf51fcf0fdf
15362,0x80c2bb02f8c82959:0xb8fe2f56ac7baadb
15363,0x808447fcdb14bda3:0x6b03644793a8bdef
15364,0x808437f52a110155:0xbf221be261ebb6d9
15365,0x808f812c4680a2d3:0x6ed1e62049896426
15366,0x808f87099f9f6103:0xd349b60fbaa6dea
15367,0x80dd2dc6df614d0d:0xfe36a5cc91c3daef
15368,0x80d9537e570e50e3:0x995db87529b3cbdf
15369,0x80c2cd73c2c4a60b:0xac427624c82e3ef
15370,0x80dd3274d067615d:0x5dbab844b47189a5
15371,0x808f7feab9b93457:0xcbb046cba2cf1f6
15372,0x80c2d327af2f627d:0x524f0c2171db5318
15373,0x80c0611660d82519:0x7d881183f356a717
15374,0x809468ed160c0fd5:0x7ebdc46f900ed497
15375,0x80c2bb2b824cf9c3:0x9c9fa8d5ae4d96e9
15376,0x808f9ee1c28be7cf:0xd83de9e7870b1975
15377,0x80c2d0c2a6759939:0xd1bcf97574486584
15378,0x808587384a80fd6b:0xc50c5aa2d92f9dc5
15379,0x80855e531124103f:0xc7def8c25e096cf9
15380,0x809ad1d188dbb301:0xaf8ae6ccf4ae4928
15381,0x80850c7d41279c39:0x63c0029a16c4d85e
15382,0x80850fe0eaa9689b:0x7046e77d215f5c9f
15383,0x809b0b17526a98a5:0xd3884fe4499c9e26
15384,0x808561c69309d43f:0xae34be11cc58c299
15385,0x80857ded795b3a35:0xfe5c728db49291d
15386,0x80c299e3b9930aad:0xc21fe06604d96e79
15387,0x80857d2938523a41:0x671e6765ba9db21d
15388,0x808563d953622a8b:0x47428bef1464c6fb
15389,0x808563339a1b0b39:0x6267334ab76e8284
15390,0x8085618e760ddfe3:0x821cf287993f99fa
15391,0x8085632f296f18cf:0xf106463b457857fa
15392,0x80ec6b60195822ff:0xf91543aeac202034
15393,0x80dc07627850c057:0x73c990e42679770c
15394,0x80920767fabe7229:0x535b63ff2a39668a
15395,0x80c2d96f62de149b:0x4ac1fa93231d884
15396,0x80c2d94051e2c8e5:0xbe424f014beaf312
15397,0x80c2d943c9cfa30d:0x13fe6b7e4863eb5e
15398,0x80c2d96a1925a7e5:0xbe56ad68b5994ce9
15399,0x80c2d9424c14a83f:0x1f81c306a35542eb
15400,0x80c2d98c3b013479:0xbf84bdeedcb43ed5
15401,0x80c2bf23cdc3a101:0xf66567d5aebf036d
15402,0x808ff349ac9419c7:0xd1b1fd453672a19a
15403,0x808feb1dbf163981:0x4768e1051f7470f0
15404,0x80c2b945296f09d9:0xe541f224028451f3
15405,0x80e94079a46b85d9:0x791d234c78593bdb
15406,0x80c2cd9780bf59c7:0x611c9774d3200459
15407,0x80c29e6958977be5:0xdc11275058e99100
15408,0x80c29ab30e619773:0x7f8af8aaf8b8a321
15409,0x809b71ce1e8cb09f:0x1f129c283b915214
15410,0x80dcdd05d731eab7:0xf3f383d6d8c5bd5e
15411,0x80c27edb640108d9:0x936899e386d11632
15412,0x80dce06b6e54a64b:0xabbea056a05e2359
15413,0x80c2c7953fb89799:0xe614f8f5b05ff4c3
15414,0x80db7e15e4ce804f:0x8133c6e1d7eb26a0
15415,0x80c287eded6e47eb:0xa4021fd791ed9da9
15416,0x80c28908cc4157ab:0x584bc168c09e5685
15417,0x80c2bb7d35e5cde5:0x224d9c9a4d503246
15418,0x808ffec107b5b4a5:0x73034d90db978084
15419,0x8085850ffc2295e9:0xa955c43984dab997
15420,0x80c2bfc11edeabfb:0xe47c793a459c491a
15421,0x808599d05d2e19fb:0xd7bd31b5795b43bd
15422,0x8085875bf61f6209:0x52c565a090b11261
15423,0x808f7e1c12e15fff:0x4750a815d51110a8
15424,0x808fb66bdc1e4983:0x3949ed5a7c71d422
15425,0x808f73c7feafa8f5:0xa3a696ace30f772d
15426,0x80db02e5bfce7af7:0x9ac4f9095179c6f5
15427,0x80e8321785230e07:0xc4864f34d3d2a971
15428,0x809143c7c88b9e15:0x998121758b77babe
15429,0x80916b06ab7865f3:0xc6b92dcafc0b7f42
15430,0x80dcde0df3000001:0x12454c2b70b8bf91
15431,0x80dcde0f35ca653d:0xf33e49e0efd9eea5
15432,0x809531eafafe5a0f:0xa247644d814b0148
15433,0x8095319511111ad9:0x9719267dca3c8720
15434,0x80952fb6cd14f03b:0x76cce60ed4f93fa8
15435,0x80e93f6858abefeb:0x30a4c501ee379bdc
15436,0x80e913842493d8a3:0x56fa636f3c320912
15437,0x80dd256e12a5c4c1:0x4f0b34859959365c
15438,0x808557ab81b9e2d7:0xded8524df608ac6d
15439,0x80858090a08272a9:0x7125360703259201
15440,0x80804aa89e95a007:0x290e64b4925c4eb8
15441,0x808fb445c726b61b:0x9825a76c055ffcb2
15442,0x80c2d7247341366d:0x46809b482a89d2d4
15443,0x80c2c7b8675c6bf9:0xa8ff11c62ca052f7
15444,0x80c2c35c97ae2705:0x826a6b4e919fa8b1
15445,0x80dcd9834a1e5595:0xfebd6af581f59bff
15446,0x80dcda16cdb7544b:0x2429190c6cdc7792
15447,0x80dcdf3ad1b45943:0x2c283245f0e82aef
15448,0x80dcdcc02773802b:0x6c2cd2d0bf124e48
15449,0x80c4bc8d35b37b59:0x862e188cbb6eab18
15450,0x808580ed827647f5:0xb1e619a3fe03ac4b
15451,0x80c1cf708ec7c5fd:0xf4e4ff8a66175956
15452,0x80c29f8af6d9f777:0xd43691b1e9deb6c3
15453,0x8093dbe163a44ad5:0xd5d35a57e4bf8f4
15454,0x808fbe2eaab560c1:0x10eb9c040b827dfd
15455,0x808577e5e9ac92ef:0x18a02d1e50c055ae
15456,0x8085809d34a9ce07:0x7d7a0df4f2a683cc
15457,0x808f7f05e7569703:0x998c32dd1a633fb
15458,0x80c329ab0813da37:0x702e4300d0b9e53d
15459,0x80c2da3a5537d8cb:0x5e8d79d5b8b7f303
15460,0x80c2d1aadec3ec7b:0xcc9388c37603bfcb
15461,0x80c2d7a89fd084dd:0xced88b0764f29ced
15462,0x809b18a87aa226b3:0x6ce54cdb0d5c0a2b
15463,0x80c2bb7b742f72e7:0xb8d4b6558f62c0ee
15464,0x80dc718103ba77a9:0xefa45628664811cb
15465,0x80c2bb98efd36d09:0xfe29cd5a9cd90507
15466,0x80c2b9f1ef8422fb:0xfb14142c70e315f2
15467,0x80c34cb4e49bb87d:0xd51d98615462714b
15468,0x80c32b04c60360b9:0xfb8de5fc62447fc3
15469,0x808fe7ac4323ad97:0x585610b8088063a4
15470,0x80dcdbddb07f9103:0x95de59ac3eb81042
15471,0x808e41a76dcc4e8f:0x83f83bd3222decf
15472,0x80c333cae6f0660f:0xfcd473a5764c1e0f
15473,0x80e9adfab92cb2d7:0x1a9b9bdf203d344c
15474,0x80e84d43541ce51b:0xc408b3252c5bb98a
15475,0x80dc713f8f26de13:0xdd935c753971533f
15476,0x80dc0b0f94ba50ad:0x132b781972b9dff9
15477,0x80c2d7c6d8302e97:0x7dcadf2e3f31c100
15478,0x80c2b50a7a10f789:0x70097b7181784b0f
15479,0x80e824ede3857b81:0x3f9bd367d6e593c8
15480,0x808557bdd30089f1:0xf2faa1a1f41b06e
15481,0x80da57e0e18f2397:0xdcbb31a07fdd3408
15482,0x8090cd03a4675e0d:0xd677e4d071940def
15483,0x8091079f663e4e27:0x440a47555b49aa82
15484,0x80905593d2646ab7:0x46391f14bc05e25d
15485,0x809053672528c67f:0xaa589936794cd53e
15486,0x80c34d4d60edef25:0xaac4e72f0e90363a
15487,0x80c2c5d751918d0b:0xfa7ec7f428a67b1
15488,0x80c2cf905f5022d3:0x9f05eed6ed121862
15489,0x80dbffe5681a701f:0xcdb85e5c9bc053e5
15490,0x80857d582b5a90d9:0x15bbf9bb2e04d510
15491,0x808f861c63c0a725:0x7f33b738d2862697
15492,0x80c33596ebdc02e7:0x11813cb542ab1d54
15493,0x808fe934acb3cbbf:0x54d3a172f6c3d886
15494,0x80dd339de99014e5:0xa1c857e241f7a9e
15495,0x80e914792a585821:0x5ded5204c61b71cd
15496,0x80d9543c83b62927:0x35dd9751e0e0de0d
15497,0x80d9541798410fd3:0x4d1dc450866ff713
15498,0x80db1c808797cb6b:0x2b1b840e424a13ce
15499,0x80c3287a848eb391:0x8338718ac52ee4cb
15500,0x80c2c76fa28ac86b:0xbc2ffd45d2f7a641
15501,0x80dce9fbaa9cb09f:0x827e6ee2b7f7758b
15502,0x80dced3777e1a00d:0x81cb3f283b8e2e38
15503,0x80dcf39f8da13da7:0x286d3751023c5608
15504,0x80dcf3d76e5be957:0x71bc511be737f701
15505,0x80dbe923ea7def97:0xeed60791b10abb7a
15506,0x80857d427349cf7f:0x60366a5507fda806
15507,0x80c2c10d80a538e3:0x5dfd0dd304b8f9ce
15508,0x80dd4b9b601edf31:0x86c9a8df13e3c14a
15509,0x808f9ef914c1981d:0xd197701029a4b3d3
15510,0x80dcb501ce17e299:0x26af7664a4bdbff3
15511,0x80900dabc8484c23:0xb53cd20d41733974
15512,0x809b29dc4a14a311:0xdb793b4f4f902877
15513,0x80ecc5f3142874c7:0x48c7c08853d31034
15514,0x80c33712240f4f05:0x5b6e6af6f0e5efaa
15515,0x54d2eca6cf687e29:0xc61405f90fe4ec8d
15516,0x809b52461b287965:0xdf5a19ae2fb8ec5a
15517,0x8082f3dc629e299b:0xca92d7c88b64e921
15518,0x8082fb17f84bffff:0x3922576624013811
15519,0x80d94e0b3cd40fb9:0x3634f12e12f26860
15520,0x80d94eb97c5e94d7:0x11de96d8359d265b
15521,0x80c2cc29ee2723b7:0xe7d9ef95f751ce06
15522,0x809adb7e409310c9:0xdf9452f139ebcc63
15523,0x809add7e703ba971:0x363b366879276d89
15524,0x80c2c7e5af77dfad:0x9a6f09661fa6d08
15525,0x80e84df4cc08bae7:0xdb046914d0aed7d8
15526,0x808f8f61cde86b65:0x26b5bd4838e1d509
15527,0x809a74ad630154c9:0x46f04df94e349f56
15528,0x80dc08d96ef3f81f:0x79ea031a91953fc
15529,0x80c32a6021856083:0xc3c6e78fc7d5eb4f
15530,0x80c32a8a90a3a969:0x4b4e3032a19c866d
15531,0x808f8fd42d04ed1b:0x69e7caa73e410a54
15532,0x808f85599d63768b:0x6adafcb7cd06c590
15533,0x808f9022ab5e706b:0x41dcc8304befa09a
15534,0x808f9188540ba3ad:0x99264ae79eb57ec
15535,0x80c3622a72b7eb21:0x66235b202c57cf52
15536,0x54d2eb0e8ee16325:0xeae8a70e88edbbc2
